"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulate"
"MPS2","MPS2",166.542570064307,2.3567031815628,0.32947280591335,7.15295204722482,8.4931280206082e-13,2.13340334942531e-11,"Up"
"PYD2","PYD2",587.070282512691,2.20513692996191,0.308652114051251,7.14440896262822,9.03839354276774e-13,2.2586665925432e-11,"Up"
"MNN9","MNN9",2828.79491283529,1.89871371524056,0.26582374467054,7.14275437506086,9.14790101727575e-13,2.27430892983348e-11,"Up"
"MCM4","MCM4",1049.93435346296,2.3048436934738,0.323272419226032,7.1297257557325,1.00569102295953e-12,2.4875459588305e-11,"Up"
"FIM1_5154","FIM1_5154",154.941927675944,4.71284157728318,0.662862931676407,7.10982821948455,1.16187475383267e-12,2.85927350587857e-11,"Up"
"JJJ2","JJJ2",924.873579642703,1.63101719521974,0.229866071080919,7.095510823107,1.28874567859866e-12,3.15547426759914e-11,"Up"
"SNF11","SNF11",744.320099085948,-1.8676127548812,0.263310080194403,-7.09282665328398,1.31400009424911e-12,3.2011419381506e-11,"Down"
"HCM1","HCM1",1667.34589548355,2.14361768260099,0.302376749459104,7.08922788023723,1.3486229998868e-12,3.2690621517256e-11,"Up"
"CDC20","CDC20",891.59040368234,1.82515941900691,0.257578753639735,7.08583061769017,1.38212777554284e-12,3.33360967951826e-11,"Up"
"FIM1_3294","FIM1_3294",926.277990790862,2.20362428506149,0.311064366187625,7.08414246243921,1.39907925025935e-12,3.35779020062245e-11,"Up"
"CCP1","CCP1",56503.2673003603,1.14128973418473,0.161125580255615,7.08323118138131,1.40831441134072e-12,3.3633045646206e-11,"Up"
"YMR010W","YMR010W",603.86413434637,1.92727730312131,0.273274257509902,7.05253879630969,1.75682406708546e-12,4.17504072413251e-11,"Up"
"DUR1","DUR1",10613.2178834594,2.88563774523525,0.409345188009475,7.04939945493744,1.79691619432407e-12,4.24948766345517e-11,"Up"
"SMD1","SMD1",725.408627711159,1.28327460673506,0.182345990764331,7.0375805980489,1.95606395632948e-12,4.55913368282949e-11,"Up"
"RFA3","RFA3",654.469190816882,1.44990703131311,0.20601553820936,7.03785279457741,1.9522476965715e-12,4.55913368282949e-11,"Up"
"COX26","COX26",7581.44790755237,-6.61867555424488,0.940419648522919,-7.03800219895509,1.95015611737178e-12,4.55913368282949e-11,"Down"
"CLB2","CLB2",1244.54116472764,1.22499653157735,0.174159475794498,7.0337633137045,2.01036038965889e-12,4.66326658807e-11,"Up"
"TRL1","TRL1",744.66456379411,1.41130072681552,0.200968765170023,7.02248792553177,2.17951845188264e-12,5.0315740260605e-11,"Up"
"YHL008C","YHL008C",4404.05454358725,-1.86356993582246,0.265853681617156,-7.00975786562965,2.38730913655845e-12,5.48515388342908e-11,"Down"
"CRP1","CRP1",13971.7782976946,-0.826248184187557,0.117933511807238,-7.00605088007606,2.45138799497115e-12,5.60581556585855e-11,"Normal"
"FIM1_1829","FIM1_1829",3017.65296107223,-1.48484082291645,0.212016021947439,-7.00343685952449,2.49758498222011e-12,5.68464412854605e-11,"Down"
"MVD1","MVD1",2703.49849081316,1.88292734821744,0.269513634307767,6.98638995779807,2.82049435110398e-12,6.3896058944636e-11,"Up"
"TIM8","TIM8",3749.06377926879,-2.43540375685857,0.348633168792305,-6.98557674616851,2.83688130439293e-12,6.39683747148694e-11,"Down"
"YJL218W","YJL218W",1996.2567897882,-1.51678078234037,0.21731412630645,-6.97966951398939,2.95875237707585e-12,6.64075533521469e-11,"Down"
"YOR020W-A","YOR020W-A",2852.41025973209,-2.12920164223866,0.305123023995138,-6.97817429297824,2.99040537195973e-12,6.68086877569622e-11,"Down"
"MYO2","MYO2",4741.96330032929,1.17242534008377,0.168175222345967,6.97145110753521,3.13688340405361e-12,6.975968230666e-11,"Up"
"APL6","APL6",1629.80204052509,1.74109526610936,0.250485364711197,6.95088620493576,3.62998598042149e-12,8.03569499227551e-11,"Up"
"MDM31","MDM31",1719.81541003265,-1.57528457677748,0.22720768103036,-6.93323645412758,4.11319829630765e-12,9.06399333659068e-11,"Down"
"DIT1","DIT1",4343.72236997138,-3.40935446988139,0.494591237370807,-6.89327713933055,5.4521507184195e-12,1.19601930691845e-10,"Down"
"MUS81","MUS81",699.858555370211,1.47260980632308,0.214277928039412,6.87242881148367,6.3117881084891e-12,1.37835805179978e-10,"Up"
"MSY1","MSY1",5013.68727910822,-1.61584941598616,0.23579162613436,-6.85287023325169,7.23827427013426e-12,1.57359433460139e-10,"Down"
"YJR111C","YJR111C",2234.34447165136,-1.21952753912977,0.178102668841184,-6.84732883041318,7.5241634952718e-12,1.62844395647668e-10,"Down"
"MLH3","MLH3",886.069880894393,1.19318406169019,0.174550159644743,6.83576608648565,8.15679449334517e-12,1.74974069485564e-10,"Up"
"JEN1","JEN1",8726.99034765871,-3.60965662367446,0.528035859063741,-6.83600661151069,8.1431186961194e-12,1.74974069485564e-10,"Down"
"TLG1","TLG1",357.797497521662,1.75648243824634,0.257036154742916,6.8336006660353,8.28093385435538e-12,1.7685448161196e-10,"Up"
"SKP1","SKP1",5020.95505398033,-1.10226069624413,0.161336310442732,-6.83206832497503,8.36989656340076e-12,1.77970432190206e-10,"Down"
"RNR2","RNR2",11758.0637033635,1.92622171952796,0.282022519634603,6.8300280489077,8.48980316780053e-12,1.79731728198677e-10,"Up"
"RCF1","RCF1",18101.0305289991,-3.21165711174952,0.470961991326279,-6.81935521528003,9.14500264304967e-12,1.92760751363064e-10,"Down"
"BDH1","BDH1",85199.6805345953,-2.19275869771559,0.321628284693224,-6.81767991831655,9.25224964676922e-12,1.94177083495832e-10,"Down"
"GDH2","GDH2",85241.9616929172,-2.86473525864906,0.420435823829551,-6.81372779454316,9.51015764204998e-12,1.98729501071803e-10,"Down"
