"","GSM3714420_Galaxy259","GSM3714420_Galaxy264","GSM3714420_Galaxy269","GSM3714420_Galaxy274","GSM3714420_Galaxy279","GSM3714420_Galaxy284","GSM3714420_Galaxy294","GSM3714420_Galaxy374","GSM3714420_Galaxy379","GSM3714420_Galaxy384","GSM3714420_Galaxy389","GSM3714420_Galaxy394","GSM3714420_Galaxy400","GSM3714421_Galaxy415","GSM3714421_Galaxy420","GSM3714421_Galaxy430","GSM3714421_Galaxy531","GSM3714421_Galaxy536","GSM3714421_Galaxy541","GSM3714422_Galaxy451","GSM3714422_Galaxy456","GSM3714422_Galaxy461","GSM3714423_Galaxy466","GSM3714423_Galaxy471","GSM3714423_Galaxy476","GSM3714423_Galaxy481","GSM3714424_Galaxy486","GSM3714424_Galaxy491","GSM3714424_Galaxy496","GSM3714424_Galaxy501","GSM3714424_Galaxy506","GSM3714424_Galaxy511","GSM3714425_Galaxy516","GSM3714425_Galaxy521","GSM3714425_Galaxy526"
"KIP2",18.6348,16.0173,13.2154,16.5505,14.5334,12.9573,16.5702,19.8409,17.7699,20.1106,21.4117,21.0994,13.6857,18.5112,19.6143,15.3198,16.8215,17.9126,17.9733,20.219,20.1102,20.3094,10.1724,10.0786,8.8483,7.06599,9.72338,7.63345,7.33131,10.2125,10.9062,8.4716,13.4729,12.4433,12.0414
"PEP4",764.332,754.326,802.728,756.213,716.877,764.261,766.086,753.518,769.515,752.641,753.163,803.344,748.87,842.858,844.337,820.517,883.848,855.232,866.579,830.407,855.971,843.975,1272.74,1275.54,1267.41,1290.23,1241.31,1170.11,1151.16,1207.31,1211.67,1201.99,1354.23,1386.36,1383.47
"RAD53",8.67829,10.1391,7.37681,9.62557,9.73705,8.08918,9.29683,8.53878,8.75506,7.61516,10.5771,10.212,9.59724,9.36175,7.44433,6.97873,9.07839,8.66444,9.65266,7.88353,11.9812,8.25208,10.4032,10.7958,10.9381,10.8784,12.8903,7.2707,10.6269,10.876,10.0218,9.96243,12.7657,11.4818,13.7639
"RRD2",48.0147,49.587,51.2772,54.5238,51.9093,55.3537,50.3036,42.0313,44.9755,51.2906,48.0185,43.2183,60.4842,47.2949,56.1328,41.2645,52.1249,44.0996,48.3087,55.0329,52.3311,43.1862,68.5209,65.9812,68.1646,60.6171,73.9389,68.9455,56.4231,64.5386,62.027,65.5413,84.5063,80.9272,97.5836
"PRP46",23.2977,24.4603,22.5369,22.9998,21.2366,27.8326,19.6451,26.6089,21.8498,24.8419,24.6457,27.6566,23.1307,23.0227,24.1283,13.6095,26.914,21.5243,24.3434,22.2007,25.4438,29.6239,33.947,36.9065,30.2464,40.1138,31.5515,42.6184,39.2475,31.4797,35.7452,26.7448,49.8961,45.2227,45.4142
"ATG5",50.1498,48.6578,41.3083,40.3014,41.5157,35.4997,36.6482,37.8798,40.3982,38.553,39.1698,34.1749,45.992,40.9572,39.1846,25.4377,33.5979,28.8845,32.7038,22.4594,32.9565,26.3012,30.8131,30.4093,33.4144,34.8692,33.1548,35.3786,30.7571,49.8297,29.5366,30.9027,35.9134,36.562,46.9439
"PXA1",7.86605,5.47213,8.76489,9.74804,7.81064,4.66383,7.69576,6.46426,7.06287,6.10882,5.80271,2.39674,8.17274,9.0865,7.85022,0,8.1204,8.96092,7.66687,5.10998,6.57767,5.22989,23.5992,25.3142,24.5752,27.0775,19.6105,22.7525,22.2373,20.3256,19.9125,22.2063,26.2121,25.4262,27.7321
"NOP53",13.4411,12.7065,14.1171,12.7806,19.2821,10.525,13.7819,14.241,13.8812,7.83436,11.5247,14.9289,12.4263,14.323,13.8347,13.8194,15.312,14.2945,15.584,12.2495,10.9573,15.4341,59.8675,59.6622,58.6325,55.8831,49.7813,55.2659,41.4939,53.6332,52.7189,61.3039,155.052,145.987,134.709
"KES1",196.486,208.945,209.855,199.411,204.253,198.277,193.435,200.081,190.31,196.021,181.715,192.098,197.397,219.77,216.85,176.483,225.447,237.049,226.564,250.846,241.913,243.855,155.127,154.457,147.61,157.809,122.299,125.221,144.01,136.829,128.379,126.425,202.631,177.312,214.557
"POC4",66.7498,54.4584,62.6032,57.2804,57.9552,61.8334,58.7714,54.1464,53.8737,61.1185,50.0808,48.5961,53.5781,60.764,33.649,93.3783,55.4166,58.1841,62.2011,67.4624,63.5781,56.9362,22.5865,15.6888,15.7403,16.5997,26.7636,18.8018,32.1078,31.5858,37.9211,27.6615,4.97157,13.2364,23.7536
"RPL33A",3478.77,3380.79,3626.72,3664.36,3660.57,2915.57,2912.58,3112.8,3230.07,3220.99,3214.77,3203.22,2806.2,3303.98,3896.29,3442.78,3451.43,3218.69,3429.04,3349.77,3819.35,3971.16,783.406,693.634,633.108,545.512,1171.5,1066.53,1113.09,797.46,795.681,888.325,1113.12,903.639,1045.97
"FRK1",10.8068,9.40088,8.75719,9.30469,8.26963,10.2093,9.97235,12.4895,9.821,10.2018,9.08322,8.4413,9.98991,13.1782,11.044,6.81333,14.0939,14.0143,14.6729,16.7484,15.9546,17.5133,5.32133,5.33812,7.18395,9.45478,4.9471,3.03171,4.83757,5.44521,6.8575,7.637,4.74666,4.74912,3.15909
"MKK2",22.0179,28.8034,23.3876,27.3417,29.9879,26.928,25.2101,21.5904,29.6981,26.2389,27.6883,46.1475,26.1385,20.7994,24.3765,21.9337,22.0205,25.1643,24.5648,27.6614,26.7953,25.5163,26.3013,35.9084,33.0273,28.8538,30.914,31.8246,28.0701,29.0251,29.4114,32.3668,46.6742,49.0408,44.544
"UME1",56.0365,60.7115,66.7001,60.9596,55.5207,49.4695,59.1889,54.1113,55.6029,56.0039,51.3282,27.0194,60.8203,65.7671,68.2112,80.8192,59.8558,69.0921,65.0792,72.1878,65.97,77.1161,41.8024,43.2639,43.4037,45.8087,37.3022,40.6706,34.7679,39.5997,41.0149,38.7176,51.0094,53.3656,52.8694
"SPP1",22.8544,16.4726,16.3794,14.4004,13.3651,12.5059,13.0179,19.3764,19.2529,13.2332,19.6928,10.1493,25.0786,16.9834,19.9263,17.3585,16.1667,16.927,15.7558,19.0708,16.7701,20.3666,38.9616,37.991,42.0682,37.7654,37.1488,31.4781,42.2211,44.4527,36.665,36.343,69.6099,58.564,64.4039
"GIP3",28.0466,29.6145,32.2525,29.4491,30.5614,33.379,31.4568,29.0713,28.1925,27.5877,26.8568,42.1421,30.3371,40.9737,34.7477,37.4681,36.3118,39.6881,36.7334,27.6084,30.1696,31.2519,73.58,72.8897,74.8582,73.6795,66.1484,68.9735,67.2795,60.4517,62.6398,65.1324,64.6064,67.946,68.125
"ISU1",473.74,410.194,436.506,473.7,409.814,469.229,414.895,422.074,430.652,430.042,415.741,551.057,399.272,446.652,432.498,604.121,424.702,432.588,448.819,641.105,588.518,618.915,943.509,980.424,874.94,986.786,737.915,826.49,832.747,795.034,807.827,912.011,1421.74,1445.68,1388.68
"ODC1",15.4819,18.0915,19.8242,15.929,16.0719,17.6303,17.0236,17.2453,16.2802,16.9066,16.3428,27.9143,19.5276,18.4106,18.614,10.2888,18.9421,17.2799,16.8809,16.3322,15.8794,18.2957,42.3048,48.8919,44.1257,53.2707,44.9644,39.3533,42.1761,51.7056,42.8821,47.8997,73.5157,79.5614,69.2375
"RDS2",20.5468,13.9142,15.2443,16.4896,13.5096,16.8795,11.5628,17.0582,13.667,16.5972,15.3684,12.7381,14.9138,16.7758,17.729,19.869,16.8683,13.7187,16.8771,16.4307,19.1929,19.4693,35.3874,34.6367,37.1128,33.0159,37.9701,35.8046,40.9286,35.8451,32.3009,34.756,66.895,67.2293,65.1083
"COX11",26.7032,31.36,23.6308,23.3106,26.2309,34.15,25.3093,18.8954,21.9069,24.4278,24.2346,29.1249,28.8722,28.054,30.4357,23.4446,28.1353,31.8992,32.5378,27.645,25.4052,31.958,76.3061,79.0227,77.767,111.038,62.1699,87.4754,76.9105,81.3367,66.1489,98.4242,77.8354,80.6205,70.4444
"RPL5",1425.38,1376.52,1382.51,1381.99,1366.83,1427.13,1364.73,1421.31,1456.83,1420.89,1428.29,1652.5,1356.01,2123.48,2068.26,2044.53,2154.31,2072.24,2081.56,2371.69,2358.44,2355.28,436.767,402.883,423.358,414.584,413.182,437.97,440.128,499.724,444.443,467.252,486.85,514.852,501.292
"SPO19",0,0,0,0,0,1.43342,0.731325,0,0,0.680303,2.02473,0,0.732324,0,1.57368,0,0.798898,0,3.1345,0,1.4793,0,2.90582,2.78404,4.18904,3.17862,1.55544,7.73758,8.41992,2.35707,4.72311,5.15449,3.67244,2.20027,1.50799
"TAF14",163.772,166.976,173.033,174.42,149.48,157.699,156.792,198.069,193.918,178.839,173.269,192.335,168.617,124.807,138.576,135.16,146.953,149.651,139.974,164.612,153.173,150.469,54.734,76.5344,67.5538,65.1974,53.8282,42.3193,58.0525,58.4299,52.1597,49.0067,87.5565,70.2035,92.0593
"TBF1",11.5477,12.4079,10.7372,11.8033,12.2408,10.7222,12.3271,14.7171,11.6959,9.93459,12.3726,11.6861,12.5414,13.6444,15.0456,23.8912,13.264,13.2699,13.3645,16.5032,15.1295,17.0861,15.9693,16.7541,17.5163,17.2845,12.0272,14.1003,14.8648,15.3456,14.7658,17.044,22.3113,18.8893,28.0574
"NAN1",10.0701,9.44268,10.1292,10.2025,12.3814,11.5985,11.3545,10.1424,8.08419,9.06355,8.49246,10.4461,9.37912,22.0049,15.3063,24.3422,17.4668,20.3881,21.4809,19.7705,15.2437,18.9341,53.4843,53.8161,54.0116,60.1929,52.054,52.1295,53.3194,49.7822,53.4493,57.5329,64.6011,64.5461,69.9218
"KAP120",19.3463,17.9383,16.3807,17.673,18.2898,17.9033,15.4171,14.5139,13.9887,13.9427,14.0471,10.9636,14.848,23.5526,22.1286,9.27951,24.9711,21.8669,25.9521,22.0747,21.6617,22.3389,24.2883,25.4046,23.3296,22.9925,24.1195,19.4145,20.7082,18.8394,21.712,17.2972,15.505,14.0767,17.454
"SPC29",22.5433,19.0651,27.2493,18.1585,14.0584,18.3828,18.6884,24.3177,17.4248,26.1591,17.4894,20.9036,24.0343,17.7239,16.5481,13.6951,21.4243,17.8547,21.5083,19.8833,15.7336,20.5487,3.32672,3.04754,2.54687,3.49918,2.37851,2.38853,7.79684,3.38997,3.40258,2.47783,3.87456,3.87764,3.38877
"RNY1",101.327,107.15,106.208,112.705,104.094,90.3542,105.341,96.914,105.885,104.011,110.843,118.416,96.4332,123.913,125.17,173.277,108.262,121.263,123.644,131.222,122.71,124.109,183.915,172.41,161.5,159.603,167.391,171.324,190.991,181.294,157.812,168.236,222.207,213.197,201.828
"TFB2",14.1147,12.7325,14.0021,13.6386,15.828,18.9869,15.6464,11.6753,21.1095,16.1988,15.8379,15.1398,13.3242,20.9083,17.5905,20.071,21.5217,17.3229,24.8252,18.1583,15.6473,14.3258,24.8704,23.7602,25.9766,24.6848,16.6727,22.5994,20.4866,17.8652,18.6874,19.7117,31.4968,30.7389,26.5559
"MEI5",0,0,0,0,0,0,0.654739,0,0,0.684782,0,0,0,0,0.716181,0,0.722413,0,0,0,0,0,0,0.586519,0.587468,0,1.43688,0,0,0,0,1.45557,0,0.610721,0
"VPS30",13.1015,12.588,12.9783,14.7179,11.5137,11.5359,10.3047,12.5318,11.605,10.0366,13.1353,9.83824,14.8141,11.5445,12.7916,5.75964,14.3016,11.3422,12.2774,18.416,16.8122,14.8431,26.1276,22.8581,20.7502,17.4282,19.0761,20.9365,15.0125,20.7395,17.7572,16.5199,29.3513,30.4816,27.4024
"DBP1",2.87912,2.69749,4.29817,4.52901,4.20034,2.97342,2.84052,4.16017,4.88393,4.18249,5.09253,1.75205,4.98012,4.87162,4.90265,0,2.86212,2.86312,4.36376,5.68069,4.10933,2.60867,39.8341,41.2481,42.8495,38.5236,35.4658,37.6564,32.9781,37.5053,36.727,43.8357,42.2276,37.7049,41.0265
"MRP51",54.2574,53.6594,53.5995,51.6027,49.7843,55.3994,46.9256,55.5082,55.1553,55.4319,51.9804,41.9278,49.1956,59.7753,56.0172,57.2282,59.8843,67.8079,65.8009,61.9475,64.5899,73.3744,147.514,134.713,132.859,164.563,140.573,123.968,127.546,129.632,133.571,137.981,148.433,156.839,170.931
"IDI1",312.576,313.033,322.39,331.716,324.495,314.637,302.642,327.523,322.658,343.649,357.504,355.519,329.105,312.565,306.376,369.324,297.364,298.693,314.471,236.283,234.571,246.524,376.593,393.055,368.836,382.763,390.853,347.593,352.285,348.361,380.712,380.272,390.182,385.769,338.691
"HOS3",32.3687,30.4198,28.3608,29.7205,31.5383,29.0039,32.1359,35.4676,34.2477,32.1746,29.9462,30.5742,32.5115,34.2106,35.4808,29.7792,36.1533,28.867,33.9008,42.9515,35.7274,47.3713,15.0576,16.6318,16.3378,17.45,15.0006,12.9604,17.8251,12.69,13.4851,17.7773,23.0709,20.8808,18.4401
"BEM3",22.7872,19.524,24.9932,22.857,21.3697,24.0399,20.241,19.5508,19.4184,18.5737,20.3771,14.5008,22.6404,26.3111,20.7459,10.8789,21.602,25.1368,22.3571,24.6558,22.5,22.0785,24.3679,23.4334,24.0905,27.6906,22.2988,23.9969,20.4334,20.255,20.9577,19.6958,23.2092,23.6276,25.2117
"PEX25",59.9415,69.4121,58.9497,64.5097,72.3714,64.6531,56.1856,53.3245,61.5466,52.9722,60.5162,47.2922,62.8031,80.1113,79.4609,114.548,83.0738,78.8382,70.1277,69.8477,68.6171,74.4122,52.0133,49.7433,46.1502,46.6974,60.0734,45.4468,52.2651,49.2819,43.6467,46.589,34.2821,41.2626,34.3366
"CAR1",103.331,101.132,96.1134,95.8976,99.1029,108.207,109.296,138.087,135.257,143.985,131.858,109.194,89.679,134.376,137.945,146.167,140.808,136.162,142.67,174.323,175.765,165.454,201.577,183.938,195.201,197.124,191.424,171.659,163.1,203.367,191.064,175.504,93.6208,97.0556,89.6462
"GDE1",7.69424,6.83361,9.02447,7.59506,6.69676,9.09787,7.88184,8.34197,8.37446,6.76314,8.23065,9.14831,8.35795,10.0306,7.79406,4.7953,9.90078,10.1534,10.7638,9.01352,10.0842,10.2139,31.8447,28.4468,29.7207,28.5441,26.0999,28.8864,28.6068,26.0519,25.6343,23.3144,22.6626,21.6987,28.9118
"SSE1",225.469,225.09,244.686,243.632,237.704,235.496,235.139,224.632,221.319,210.645,222.561,255.394,216.048,238.072,241.797,274.51,233.457,229.925,238.927,266.325,270.172,269.524,185.574,192.681,194.019,198.437,165.497,181.074,149.729,186.395,174.892,187.666,246.799,236.081,243.952
"SYH1",34.3532,37.486,33.3542,38.4566,32.736,35.2156,33.0679,37.707,31.3872,36.4399,37.0793,35.6888,35.9989,38.2335,41.1593,56.6302,40.47,44.2513,39.2827,40.6307,43.3263,47.2836,46.3779,44.1363,45.4526,42.4047,41.7762,37.9014,37.6413,39.4836,36.9337,35.3434,60.1214,58.2269,57.4295
"MSD1",12.7917,11.0115,10.6027,11.9701,16.5737,13.7373,8.70328,12.8414,11.7075,9.90374,9.29918,11.41,12.7274,8.20218,13.4179,9.33541,12.9904,12.0477,13.6104,15.2357,11.9836,14.58,54.685,49.2989,53.0244,48.708,42.0419,46.2125,46.907,42.9826,45.7044,47.7505,62.534,62.8507,63.5271
"FMP30",17.4755,16.2755,17.9744,18.5216,14.3258,16.7323,19.2428,21.0533,19.6247,17.7699,20.7406,26.477,16.4777,19.6786,23.0324,13.0341,20.7367,21.1628,21.3857,18.7889,19.2362,26.5623,35.8771,33.3106,33.4306,36.6649,30.0399,42.0893,29.9981,29.7883,32.991,33.0362,34.9396,35.2096,38.3049
"ELP4",28.643,22.3775,27.3768,30.7573,26.1125,28.279,29.0388,27.0681,27.9566,25.8672,28.6034,27.2989,27.3367,30.3181,28.0548,24.2868,32.4077,33.0914,27.9659,35.3546,31.2586,35.5817,37.7464,40.296,37.475,40.2525,40.4229,31.4351,33.8212,37.4613,38.5047,39.9666,45.5613,45.6325,45.2962
"ATG21",26.7303,26.2294,28.1326,25.4225,24.8696,22.1016,27.4167,26.2254,28.707,28.32,25.9164,35.9842,24.6879,27.2503,29.8863,36.3875,30.2234,31.0644,31.1619,25.9839,32.2672,30.5507,37.2733,36.1868,41.8058,40.6417,29.6932,33.5896,37.4661,37.0681,38.4244,36.3065,44.3517,38.2891,45.595
"AIM43",57.4635,36.805,30.5321,37.449,54.5258,41.5988,43.2401,33.2554,53.2812,55.7474,41.4769,34.0645,40.2561,62.3455,41.1244,75.3363,42.2021,42.2198,48.3258,59.6635,37.0939,57.074,40.669,55.0497,60.9113,41.3949,56.2361,58.3043,42.9164,73.0172,61.855,69.2008,67.0952,54.4136,64.019
"MGR2",123.514,98.08,113.37,98.1779,100.129,126.604,61.6131,106.152,105.712,102.227,108.263,126.913,139.33,109.315,119.855,215.946,102.484,129.066,133.643,118.899,134.03,158.802,156.731,149.59,116.786,131.035,129.149,210.097,107.589,126.48,172.369,167.247,174.023,164.438,239.496
"ERI1",129.253,205.656,130.778,219.199,110.174,122.902,172.854,102.583,113.85,115.179,102.528,207.728,99.9187,36.2785,71.782,286.321,36.5654,108.566,106.985,100.459,25.2435,17.2818,13.7481,118.796,52.6414,120.016,61.3679,92.4183,196.074,115.861,46.5339,100.787,184.798,185.763,161.766
"PNG1",30.8499,39.8566,34.9227,38.78,39.5947,36.5063,40.6489,34.6046,29.1206,26.9826,39.8017,42.4822,31.5899,31.7848,29.7939,46.2314,34.2774,30.4316,37.1453,38.8973,34.5727,43.6529,69.9038,69.2202,69.0761,65.3623,78.1796,72.4088,71.5861,69.7701,77.0071,76.5333,81.1578,78.4001,69.0645
"EEB1",152.176,161.929,159.906,151.648,149.293,158.079,168.301,155.441,146.706,146.042,145.69,143.94,171.087,176.423,169.829,140.332,170.782,187.041,169.895,216.401,231.203,223.856,873.979,888.804,915.14,919.377,773.571,779.253,794.035,773.342,772.512,778.013,686.559,686.065,655.667
"NOG1",17.6379,15.4042,15.4561,19.24,15.4907,14.5184,12.8603,16.1338,16.7388,17.4818,15.9134,13.2884,21.2038,48.1132,40.5258,43.3513,43.1695,35.6046,41.561,27.767,34.0041,33.0202,101.67,105.262,109.18,95.8028,110.298,107.604,89.0752,113.59,102.575,97.3066,162.713,162.123,156.221
"SSU1",348.241,379.607,366.766,368.738,401.675,350.533,345.489,326.875,326.332,297.815,309.026,298.743,350.248,435.736,442.3,449.74,461.941,465.595,428.442,493.042,479.017,476.595,435.133,398.144,385.524,366.477,427.23,428.374,458.979,380.787,380.067,399.687,350.735,351.773,361.417
"GLR1",198.496,194.072,190.167,186.335,195.227,192.502,177.729,196.622,188.119,193.654,201.119,180.937,193.642,198.996,190.605,215.283,200.774,192.783,190.864,228.929,214.601,217.312,205.595,191.958,190.241,201.413,182.524,171.854,176.495,178.278,183.539,175.185,252.503,259.007,266.698
"RPS6A",871.138,882.724,840.921,870.35,865.366,888.522,934.464,1309.33,1323.17,1353.96,1339.82,1275.66,871.321,1064.39,1058.98,1218.76,1136.12,1065.71,1074.94,1199.1,1219.64,1187.74,190.373,182.588,197.095,198.578,218.917,219.554,246.337,231.608,220.596,220.385,282.993,285.695,278.607
"RLM1",27.2662,23.2879,22.2051,23.6182,23.4887,29.7874,19.7243,24.4172,21.8964,23.8661,23.6777,34.568,20.4359,29.1051,31.4623,38.8122,37.1543,32.1971,32.6056,37.395,33.8637,35.727,57.173,61.5651,56.5798,55.6932,47.7189,45.0845,50.7498,45.5608,51.1082,44.0505,45.6607,49.5911,40.4339
"YDC1",280.23,261.638,270.946,279.56,313.754,284.692,291.413,233.751,242.686,245.142,246.129,255.751,273.799,309.13,331.48,303.914,293.079,313.309,288.992,311.91,299.338,295.249,510.509,498.067,490.287,485.355,515.167,508.634,450.883,480.99,470.348,475.122,559.101,546.551,519.742
"ELP3",14.5243,12.6059,13.1976,10.6319,13.0157,16.4013,14.2492,15.0806,13.715,14.094,11.2285,13.7735,14.4929,26.004,19.2781,23.4234,21.7394,24.6027,21.4539,17.6758,18.47,19.265,28.2741,27.0273,27.4521,30.1362,29.6358,30.8765,40.2295,34.4273,30.553,32.2108,36.896,36.3013,33.2219
"SEC16",8.20281,6.597,6.68671,6.75635,5.42656,6.50642,8.78157,7.83532,6.91168,7.63216,7.23219,9.02712,7.51838,7.90641,6.70154,8.28834,7.24458,7.14122,7.86156,7.21446,7.48379,8.04562,14.2422,12.3666,12.6119,12.6736,10.171,8.22527,7.48096,11.054,8.52969,11.9087,15.1614,14.6064,12.9037
"BRO1",34.8091,36.3297,37.4358,36.2263,40.2073,35.3728,39.7136,34.7435,32.3864,36.4067,30.7881,37.1578,40.8256,39.846,42.4941,44.5005,42.8511,37.221,37.8207,40.0897,39.908,41.6773,58.6194,59.2679,58.3779,66.9881,47.8271,54.6342,54.4306,52.4295,51.1245,46.2045,59.9947,59.9571,58.1863
"SEN54",15.1465,16.7614,19.0554,17.422,14.7702,16.3231,17.1098,16.6766,15.0145,12.837,16.1145,14.4784,16.3307,18.3901,17.1578,21.2927,18.7749,14.7216,16.2416,16.5923,16.4576,14.9668,17.8124,23.3126,19.0027,18.1945,12.5608,17.3954,25.4157,14.9342,17.0619,26.767,16.4247,17.5018,17.7305
"RPS9A",331.423,307.756,274.422,312.119,279.467,281.305,283.119,291.744,263.341,303.25,321.978,308.232,289.689,385.085,404.585,624.538,443.022,387.808,393.646,329.463,323.939,307.447,29.3712,21.0528,22.6076,32.1436,27.0395,41.297,19.5559,26.3747,15.836,27.0176,35.0742,27.9091,32.9757
"RPL21B",1307.74,1280.19,1337.16,1337.24,1280.07,1361.61,1283.49,1403.42,1329.87,1379.45,1372.96,1489.78,1351.55,1513.28,1480.19,1286.72,1443.47,1456.46,1445.59,1443.35,1356.59,1465.28,319.502,334.939,316.797,316.933,324.884,336.015,339.529,333.002,350.907,322.818,300.8,343.868,286.777
"ATP4",194.73,227.406,214.458,225.395,221.072,199.682,226.553,194.501,177.955,191.399,208.279,258.279,209.072,228.498,234.026,228.441,224.037,230.785,237.594,258.859,240.632,251.938,549.119,503.104,528.242,515.654,567.813,566.354,560.257,522.187,504.104,554.345,856.154,799.046,799.526
"GPI2",39.817,43.475,29.9893,40.516,30.5088,38.8019,25.6722,19.2179,22.527,26.261,28.5111,22.7793,36.3858,21.169,23.7902,14.4119,23.6999,29.1996,21.2986,25.78,47.5329,21.3612,58.2036,69.5273,61.9761,54.2577,44.4079,54.4117,58.0943,61.0158,62.2057,54.3676,76.5215,73.4365,62.398
"GCR1",102.57,100.322,96.4226,107.689,105.831,103.726,105.768,101.405,95.8401,94.6754,86.8583,76.4208,101.063,98.0472,99.824,65.1553,96.7336,88.2886,93.2762,126.329,133.482,132.836,105.165,105.11,103.399,105.37,84.8713,80.1285,81.5691,77.0444,89.7862,85.2234,82.7281,82.4959,81.4651
"YTA6",20.0285,20.2892,19.4541,16.4825,18.0816,21.3827,18.4437,20.5653,18.7754,18.6989,19.3054,14.0143,18.4894,20.4836,19.7163,21.5817,19.637,20.6672,19.3016,21.7364,23.7246,23.6298,28.5179,33.5185,27.7837,29.4178,27.6035,25.7473,29.0642,22.9749,20.5651,23.8952,46.6918,43.8415,44.859
"UBP16",11.86,9.2058,11.6871,12.9546,6.98355,10.8558,9.80711,9.64517,9.5819,9.21233,12.2663,13.3999,11.0514,11.1199,10.4477,0,11.4282,9.17136,11.7563,13.065,11.9129,10.2112,29.3311,29.4262,34.5412,33.2173,26.888,27.9155,29.986,31.0209,26.7315,27.025,38.8626,42.3017,38.2525
"MUK1",27.5153,26.1305,29.506,29.435,32.7614,26.4929,26.2253,23.6646,25.2138,25.1347,24.9362,21.2183,29.5446,26.2123,25.3346,33.2763,27.7767,31.7807,28.4833,28.0494,31.735,27.8983,57.9496,62.5124,55.2366,71.5428,38.1817,54.2649,43.4541,59.9712,44.1426,52.3249,66.6695,65.7388,67.6482
"BTS1",24.444,18.4616,20.5169,15.8717,28.232,22.1111,18.8268,16.3984,17.4584,23.9471,22.9788,7.22478,23.6489,30.1267,23.8174,10.2984,22.0189,22.0934,22.5673,20.9605,20.8389,16.3204,20.9057,21.8143,20.0554,22.4806,25.888,26.7946,20.2356,14.5563,20.6429,19.4471,19.9557,20.0324,26.8131
"VPS28",67.8904,69.5464,56.3459,55.3419,65.6292,71.0387,55.1098,46.9345,56.2214,51.4322,51.6253,83.3847,55.6948,60.9507,58.8119,48.3164,46.8091,54.2308,55.9705,52.8021,39.6203,49.8022,44.978,50.0673,39.8294,51.3892,58.5552,44.4813,50.0061,50.7803,48.8855,62.7119,61.3861,66.1058,60.3037
"CWC27",66.6672,65.1544,61.2876,61.2989,46.3173,63.8482,62.343,60.9201,69.442,67.1106,67.4735,66.2838,54.7676,69.7956,53.3082,21.5953,72.303,60.4246,65.1129,59.4892,68.2918,63.6493,65.0763,63.9952,78.0175,84.2786,68.1387,60.9126,84.7884,69.5877,64.1535,70.084,107.543,127.141,106.448
"TIM50",61.7419,64.6461,68.8596,62.8376,66.7139,74.206,68.1487,59.1123,61.5101,74.5455,65.824,87.3068,73.5054,70.5482,69.1246,100.771,70.1744,71.3093,66.917,75.1625,70.9277,67.9154,88.2667,86.8122,85.8901,94.9304,83.5561,68.7324,75.3189,74.6593,60.9023,78.2261,135.423,123.769,133.944
"ALD6",274.095,270.277,257.872,273.214,258.367,271.159,278.358,280.743,280.096,289.03,285.787,271.831,274.128,458.954,429.314,474.173,445.419,448.919,447.852,178.491,179.787,192.857,309.055,292.459,294.269,285.568,451.67,443.561,426.8,405.756,405.466,396.403,436.106,460.321,438.138
"MFM1",12.5761,12.0791,12.5817,13.803,9.53535,12.7443,8.85232,10.2548,11.0875,13.343,10.229,19.5462,15.5335,11.6504,11.9823,30.8132,14.2994,13.7036,10.6373,9.01553,13.259,13.4013,18.2612,22.5384,23.7783,18.997,20.8372,22.7,14.762,26.6709,18.549,24.8959,26.3627,22.5697,26.3635
"GRX5",191.159,161.349,195.468,180.354,159.726,194.469,166.546,159.757,160.228,149.058,156.854,118.54,189.447,165.776,174.862,199.7,173.609,155.577,174.617,163.532,178.183,161.021,141.174,134.343,138.266,130.261,128.782,186.507,136.042,151.53,142.792,146.103,163.631,135.933,135.34
"PDR12",34.7165,35.4315,33.3683,34.2198,38.4147,35.8557,33.8165,33.3011,28.0133,31.6739,32.2114,39.2654,34.9835,56.5954,55.626,48.8661,49.0465,51.2003,49.4135,74.7321,75.8331,80.2888,51.5298,51.451,47.5588,46.7926,45.7972,46.5959,48.0176,35.2716,40.2034,40.8614,29.3073,29.739,31.0721
"SUR1",153.468,164.42,161.106,153.329,166.078,158.719,172.682,139.601,148.588,145.695,157.444,116.631,167.884,153.948,166.577,260.964,161.265,157.419,175.876,144.113,148.407,150.235,222.86,207.228,209.924,202.675,246.844,226.376,260.194,234.492,239.328,201.667,223.679,215.605,228.543
"LCL1",19.7403,21.4329,17.9886,14.8074,32.8042,15.8811,22.4704,31.4069,19.8879,18.6727,18.5209,26.2525,27.0671,14.1605,9.08657,0,24.5303,10.304,15.3224,12.3684,16.1012,18.9753,24.4028,28.6689,11.5217,6.59806,22.8222,25.8011,28.103,35.5429,25.9686,24.0399,50.6393,39.4902,63.3913
"LGE1",26.8633,20.1221,23.3822,20.0906,20.071,22.9218,27.3409,22.51,23.9371,26.2069,22.8482,32.8829,17.6745,16.7955,16.494,24.7723,29.3501,23.2885,21.3535,23.1021,20.9463,20.7824,44.1943,46.2987,42.9648,50.3937,39.7885,42.1062,40.3308,38.139,43.8465,33.7841,46.169,52.9,51.8084
"LEE1",4.84909,8.13579,9.18773,9.80101,11.1527,7.43793,8.60306,4.47942,8.01253,6.7561,5.36214,8.28548,10.7727,7.39248,5.32201,12.9422,6.88846,8.49425,4.23485,6.39907,3.93712,5.50109,72.9704,67.5063,65.6828,78.4572,77.7943,64.3826,83.4842,95.0852,82.3032,86.8446,118.352,93.9927,107.063
