"","k_1","k_2","k_3","aa.1","aa.2","aa.3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3","s_1_NR_A_FPKM","s_2_NR_B_FPKM","s_3_CR_A_FPKM","s_4_CR_B_FPKM","GSM3714420_Galaxy259","GSM3714420_Galaxy264","GSM3714420_Galaxy269","GSM3714420_Galaxy274","GSM3714420_Galaxy279","GSM3714420_Galaxy284","GSM3714420_Galaxy294","GSM3714420_Galaxy374","GSM3714420_Galaxy379","GSM3714420_Galaxy384","GSM3714420_Galaxy389","GSM3714420_Galaxy394","GSM3714420_Galaxy400","GSM3714421_Galaxy415","GSM3714421_Galaxy420","GSM3714421_Galaxy430","GSM3714421_Galaxy531","GSM3714421_Galaxy536","GSM3714421_Galaxy541","GSM3714422_Galaxy451","GSM3714422_Galaxy456","GSM3714422_Galaxy461","GSM3714423_Galaxy466","GSM3714423_Galaxy471","GSM3714423_Galaxy476","GSM3714423_Galaxy481","GSM3714424_Galaxy486","GSM3714424_Galaxy491","GSM3714424_Galaxy496","GSM3714424_Galaxy501","GSM3714424_Galaxy506","GSM3714424_Galaxy511","GSM3714425_Galaxy516","GSM3714425_Galaxy521","GSM3714425_Galaxy526","GSM3713845_Galaxy26","GSM3713845_Galaxy513","GSM3713845_Galaxy518","GSM3713845_Galaxy523","GSM3713846_Galaxy528","GSM3713846_Galaxy533","GSM3713846_Galaxy538","GSM3713846_Galaxy543","GSM3713846_Galaxy548","GSM3713846_Galaxy553","GSM3713846_Galaxy558","GSM3713847_Galaxy563","GSM3713847_Galaxy568","GSM3713847_Galaxy573","GSM3713847_Galaxy578","GSM3713847_Galaxy583","GSM3713848_Galaxy227","GSM3713848_Galaxy232","GSM3713848_Galaxy237","GSM3713849_Galaxy242","GSM3713849_Galaxy247","GSM3713849_Galaxy252","GSM3713849_Galaxy257","GSM3713849_Galaxy262","GSM3713849_Galaxy267","GSM3713849_Galaxy272","GSM3713849_Galaxy277","GSM3713850_Galaxy282","GSM3713850_Galaxy287","GSM3713850_Galaxy292","GSM3713850_Galaxy297","GSM3713850_Galaxy302"
"GSM3713845_Galaxy513",45363.0668364026,38724.1955188789,50034.5983821624,30683.4341031538,34200.9185138249,45398.0901187933,32623.8244506014,35199.2334102298,34607.990787041,31663.031486647,30099.9002381531,33724.2996261114,30934.6980505542,32248.6430561329,30738.9461402033,23971.2090086486,23679.6144375161,23216.4774540082,30066.4910389178,30847.6828259985,34910.0286389098,30751.5749928077,41201.7544440011,42856.3761276809,41142.4452837147,25174.1351029924,25127.9635309681,25119.0981943425,24744.8497117603,23133.7629653749,23343.2674183145,23396.6970043951,25292.6271076545,25205.8933886769,25122.4736740391,25264.9741183275,25140.8796115776,23517.3820913473,23302.8367758548,23036.407551797,23282.0152766811,23347.1105462978,23142.6352249778,23233.0288946074,25478.7767912103,25542.4277461349,25197.5066665335,28957.7780137062,31193.7494355476,31262.5996639589,31463.7503759711,27912.9656397279,27658.7633338472,27714.0179895959,30189.8337787706,30477.2112882522,29803.5723613166,44458.0680094233,44782.8054472052,44414.6616897796,634.16317775116,0,779.294097834329,775.546737091335,9704.06266926052,10463.5326719327,9240.73529869747,9352.9410122127,9279.79906434997,9353.55563567735,9371.71202952381,10180.1608375819,10154.6079408452,10174.9881105873,10430.6417719273,10221.4086021286,16462.3053246469,16340.1279388092,16453.8746726454,17030.2502221325,15571.5450319316,15458.1131331004,15316.2880349287,15478.6364097153,15414.2985418235,15320.7241618995,16606.4593103912,25895.2315283658,14053.994532781,14040.8677630573,14263.8473657704,13702.3585858046
"GSM3713845_Galaxy518",45248.6882683932,38593.8984332385,49926.9458386163,30555.2155471658,34074.0602917725,45321.6745448582,32516.2750771135,35103.1479475899,34486.2469497608,31524.6954853735,29943.3798330348,33584.0493336736,30809.8733567118,32131.2172332626,30607.0034452581,23811.5062370394,23523.1562440164,23072.3974743255,29938.123588445,30726.5773329732,34814.8220765635,30714.4539339768,41228.3694798356,42801.1152224889,41071.4997999204,25142.8163360747,25092.6078071113,25078.9431854951,24707.5608222514,23077.1613753601,23294.8511029783,23347.3556154034,25267.3370114972,25179.0846963205,25094.456234933,25235.4696676133,25105.0317823131,23464.987833092,23249.0306719552,22983.1406014177,23241.9386150247,23299.8337495872,23094.4923142406,23185.3202735611,25457.6272456733,25520.6224255032,25174.4784792157,28928.5244869277,31173.9414753112,31242.9575714013,31445.9873535431,27883.4930220528,27623.4120633892,27681.1656361077,30168.1771229748,30456.6991836004,29775.1106821644,44475.5088233967,44800.1510814565,44431.1392852084,751.709396774797,779.294097834329,0,865.05654243574,9683.5625324241,10376.3246367424,9148.40673463732,9252.73793506077,9182.32012088747,9264.40430475137,9286.55143071624,9983.75150845686,9954.60067380679,9974.28721921016,10225.9856111042,10044.2905381829,16237.0965239605,16118.4423337562,16237.5938405834,16755.672574047,15301.7555869785,15195.2146052544,15053.589515918,15209.0671092354,15152.1088496229,15057.5493148323,16317.9270655682,25705.0681609748,13812.4918156398,13793.4754707819,14015.6224080584,13453.1763146218
"GSM3713845_Galaxy523",45347.6259496042,38700.4676570729,50033.6368541554,30705.9798039592,34174.2151614366,45375.3784287929,32685.0211257007,35242.4082086033,34577.6461505711,31690.1233755359,30125.1463407261,33738.8112690472,30969.7997904034,32282.7448410019,30772.6327213592,23974.2672475477,23674.1513827418,23228.4246438407,30017.5608853248,30802.0399664397,34874.5962233032,30816.9248243925,41322.233042493,42772.5393475635,41050.0232818512,25257.9698012703,25210.6528899658,25200.4430116623,24825.5464851775,23200.3951828542,23412.7011785772,23466.017338598,25374.5210291977,25286.9677696621,25205.2116692333,25344.4204186802,25212.110340717,23587.9545957849,23372.2188836423,23107.6707651203,23354.1244019475,23419.8603723764,23212.543568044,23302.6680508876,25571.1361338001,25638.1494593642,25290.5211244092,29002.4655781001,31234.4297898828,31303.2170230476,31502.7653696953,27968.3615816844,27708.5081498997,27762.7375015006,30235.3449136239,30521.4565139885,29847.6165345281,44495.6171531617,44818.1133975484,44449.1622878832,1012.83056247715,775.546737091335,865.05654243574,0,9732.32353951239,10315.1564545088,9087.86733280089,9196.87221677051,9127.65536958841,9186.40338774818,9277.13519066481,9965.50576042661,9929.29046169092,9961.07826658116,10204.01360612,10004.0484664327,16564.1083250786,16444.5829959867,16562.3798838644,17127.7301895113,15663.3902718906,15546.6188632894,15403.9846687112,15566.3867953647,15506.8639383828,15417.3052081964,16697.1544251995,26174.6444910734,14204.7734038116,14189.3519095465,14414.9388797093,13824.9572444416
"GSM3713846_Galaxy528",44987.0974041503,38380.0588432843,49186.4200336213,29102.1385514631,33716.9995003291,44290.517424506,32397.5113888096,35149.8430441454,34319.441413621,31779.1353487455,30489.833728983,34139.4054150086,30776.1158943917,31862.4519570358,30558.5224115961,24480.9037696557,23943.1550421569,23417.5196517813,28286.2615484276,28788.9674425881,32526.0551263726,34580.3763674239,44540.1695958164,39917.781226853,38499.0326774937,29384.6854141359,29272.9192577044,29315.3753635881,28939.0014781319,27453.4794125998,27720.3768316131,27744.3196604813,29603.2539442162,29510.8488237025,29404.7199202796,29570.5211138997,29410.6976123262,27845.7149232231,27426.4272186132,27134.2100060683,27225.1617652301,27511.3224633671,27255.3937009142,27389.0649753732,29923.556844665,29969.1789406753,29591.239909065,29774.3684971921,31496.9425236971,31557.0730129116,31784.6432530933,29107.1957443954,28829.6767383716,28847.9680951885,30747.7116861087,30992.2703926232,30499.3188012456,43337.5109463048,43618.7422441998,43317.8900023273,9780.09627078933,9704.06266926052,9683.5625324241,9732.32353951239,0,8580.34394419216,8813.78027145629,8744.56743581589,8740.55309366209,8696.97205666317,6566.62372769775,10167.5264488639,9826.87078506279,10134.1400118049,10364.6964597681,9785.58303995347,16943.1886669646,16781.935034976,16724.1382147582,18616.0497985921,18194.4849846876,18098.476494415,17997.9550788674,18033.4017399629,17952.6336554476,18032.2150014106,18887.2880397059,24477.9147951081,17139.6641031094,17104.6520510472,17192.5817077908,16913.7734366245
"GSM3713846_Galaxy533",44282.9234858321,37461.9615536673,49001.111295661,29425.5750700356,33142.84165617,44058.3017766163,32569.9720105761,35097.671446507,33448.437316097,31336.9335714603,29872.8696236513,33510.7282728211,30582.3858327395,31816.3674116846,30372.7573859377,23209.5793105913,22762.9987539155,22631.3429664246,27645.3083182429,28374.9076778089,32548.7148252641,35763.7655354472,46468.8345217134,41324.9812535086,39196.5533297352,29022.8083289703,28922.5172556275,28949.1615896343,28502.1897687043,26800.1446624487,27206.9261161466,27280.2371839878,29373.0252799129,29285.0252983841,29189.8020767708,29313.3420746526,29138.2500614443,27404.2494469923,27157.3052231054,26793.390052331,26849.9674393462,27175.1355684255,26923.1276054497,27051.704175431,29746.2563944623,29861.7875814514,29406.7439077417,30739.6459694448,32643.6382444963,32709.5549812919,32940.0230385648,30036.4933927345,29666.5014020805,29669.5199816026,31789.2747189681,32061.5681387957,31520.6834482321,45278.9553059585,45533.0160109339,45216.9332273961,10648.0317891916,10463.5326719327,10376.3246367424,10315.1564545088,8580.34394419216,0,2491.91548746356,2317.59094387474,2339.00854247721,2049.95202003708,3251.10180738401,8049.00231726159,7354.24515550732,7809.98617916896,7714.73815305345,7140.43566177577,17099.0997154551,17027.9390716868,17177.6481810219,19881.744180396,19491.8064806073,19287.5520767696,19353.7152500962,19335.3265203037,19309.4722211265,19319.29702309,20255.2843554651,28776.5493504547,17634.0898126051,17641.9464138889,17867.9650599864,17307.035877042
"GSM3713846_Galaxy538",44017.9959434346,37138.9331366952,48726.6172818276,28941.750233388,32677.5972833036,43728.0470311359,32164.6560919667,34670.9066229103,33012.1763901913,30968.9156135497,29427.2263507716,33101.9129935551,30156.8651912062,31400.5885305034,29911.2033028963,22689.8876970193,22234.9172043535,22092.5591433548,27206.1475276629,27949.6147586777,32164.0321301487,34889.5171721019,45722.129531366,41004.1203280544,38780.8162460717,28203.2939828678,28111.4253220455,28126.7689147171,27681.432215709,25921.0867192392,26303.1690225902,26371.4767699216,28496.411879707,28404.4722483383,28315.1448417065,28446.5149586301,28285.0488477734,26499.9258206529,26202.891208852,25851.0871208819,25914.7024625086,26225.1269297421,25973.3215365867,26092.2342844228,28766.5428643011,28876.7937779751,28439.4213507477,29871.3739993207,31841.7103198881,31914.5848951314,32140.0706517124,29132.8845897895,28768.9522408396,28788.1546747571,30960.4661728391,31242.8705418678,30668.8026481388,44661.111140737,44923.1617858323,44593.1409808187,9408.69925566357,9240.73529869747,9148.40673463732,9087.86733280089,8813.78027145629,2491.91548746356,0,712.775169042799,763.59177994648,876.670538772107,3479.48666124701,7101.2228914002,6424.84076212596,6873.49161850012,6727.85631317729,6307.09296733649,17353.3311269423,17255.6161065752,17419.0163249115,19868.5053273489,19186.9247068963,18982.8093454353,19039.6145893944,19033.8234584978,19017.0585017067,18995.2234539562,20016.0254193896,28944.3787262143,17020.5629867215,17041.5895947145,17282.5243135236,16680.9664198321
"GSM3713846_Galaxy543",44096.8992773979,37232.8808168093,48804.2490421354,29029.0132998144,32773.1486472896,43804.5298117752,32253.9413801098,34764.9614196309,33109.075276005,31049.8100749464,29530.2502853181,33198.9491177931,30254.7841989263,31490.5462793665,30019.0818274823,22837.1892307432,22366.5723381136,22214.5358378345,27290.3684428051,28023.7671048008,32224.3188297517,35066.4565036674,45859.2350876353,41054.4361078677,38844.4505348713,28391.4032445554,28298.7830457865,28314.6636828584,27872.8628772211,26119.440747599,26501.4197108545,26570.1584737885,28691.8728616668,28599.4888285244,28507.5765007882,28640.2003958969,28482.4212165809,26694.5776857347,26408.8197449381,26057.4510702821,26124.577586477,26434.2799589025,26185.2299834785,26303.7852032643,28966.0284477071,29075.2345094125,28639.5377392757,30007.1504211047,31960.3981456536,32031.8473734037,32257.4924605694,29277.1685599309,28914.1551352371,28934.7645732724,31084.1878740609,31367.2896536587,30795.636181088,44713.3615349276,44974.4053221706,44648.9843894891,9521.02196038776,9352.9410122127,9252.73793506077,9196.87221677051,8744.56743581589,2317.59094387474,712.775169042799,0,619.023227116035,748.816873952792,3257.73458939228,7240.93623894783,6572.32765151467,7024.90625616724,6896.38664690083,6465.2429573622,17214.1894176019,17123.2406257036,17282.4466042337,19843.8499692794,19180.688995848,18977.7304501458,19035.9171436785,19026.1843202429,19009.2565805759,18991.7201423261,19995.4765685509,28868.695251848,17080.5184638026,17098.4233088367,17333.0246219494,16744.4347362072
"GSM3713846_Galaxy548",44106.5107043475,37249.3327699083,48824.4762367036,29074.6084438101,32800.4561549998,43845.6261346009,32240.8414612733,34757.0262669418,33129.0295313522,31034.6094538178,29514.0212037492,33182.2886496012,30246.817686605,31487.5353447538,30013.2818788765,22827.9477048427,22366.1602404706,22214.2067983225,27364.4749008003,28104.4404831264,32306.1841562799,34970.4401794546,45766.7466819348,41146.6282179732,38948.3405194255,28326.9391418046,28236.865549262,28248.426542046,27809.2180315958,26058.3795067829,26441.1528163863,26504.9930393251,28624.8788404179,28532.9313741676,28442.1987295345,28572.1187615566,28413.8624987048,26632.27454073,26359.2369541615,26005.3585984129,26069.5031493908,26381.1573171446,26133.0500503345,26251.8940707435,28906.6074881904,29012.8451650876,28578.2465979152,30028.1066560963,31987.4255730503,32062.953997434,32288.0243113086,29287.3908664695,28929.1516639828,28948.3978504541,31105.4059189685,31390.0457890496,30814.9482325793,44755.4698373855,45016.8486359832,44690.5982903076,9448.20999976746,9279.79906434997,9182.32012088747,9127.65536958841,8740.55309366209,2339.00854247721,763.59177994648,619.023227116035,0,704.451271146248,3316.69250957104,7201.42255823475,6528.44252514584,6980.8943656402,6848.85500694914,6473.41991123381,17170.9126962627,17074.3914555183,17244.1689564966,19824.5521100289,19149.0335774513,18943.9060827503,19006.5514588678,18993.1616147681,18978.3076565743,18962.3740551742,19969.6840861337,28882.6519122454,17028.9124607117,17049.5234589496,17285.6706030802,16696.4883706176
"GSM3713846_Galaxy553",44199.9936678405,37356.5978397296,48927.971434898,29264.7110910161,32944.3539667711,43944.4190280665,32392.2778461573,34902.3446499876,33259.6601444105,31180.1861066865,29672.9541573809,33326.4856624745,30402.1728276803,31642.8379328143,30177.6886154594,22973.3115080137,22522.6773973409,22386.0487591265,27523.0100246456,28262.7543749365,32459.6951983724,35043.5352258185,45823.2992968337,41262.1359231145,39087.2282594775,28383.5124943391,28295.6172641013,28310.3021101579,27869.199183272,26124.3180557148,26505.7034282962,26572.0939104264,28685.553209802,28593.8015459197,28503.4838974432,28632.2272336452,28467.3704001413,26700.0571180193,26436.2623666098,26085.6214725057,26153.8216206446,26457.2675580015,26208.5217165261,26329.6659297764,28980.6493561664,29090.7490173219,28653.8949475464,30175.5932666961,32136.2552999443,32207.6230037951,32430.695670681,29432.9408476275,29073.8129134225,29089.2387862368,31254.2458319713,31535.7690122673,30963.1586816805,44883.8137279479,45144.6892910555,44818.1525940736,9533.94853650424,9353.55563567735,9264.40430475137,9186.40338774818,8696.97205666317,2049.95202003708,876.670538772107,748.816873952792,704.451271146248,0,3313.84733206973,7229.71202975285,6564.14025676467,7009.0073491579,6900.11276951304,6502.09728375875,17215.5740622109,17127.7544475411,17295.09189048,19879.6009974681,19221.6351690889,19017.1980785992,19074.5774030218,19066.61138437,19051.1943645841,19036.7910570656,20047.6082883954,28983.7765548075,17225.9388826657,17240.2244443585,17480.9540923537,16875.8492402429
"GSM3713846_Galaxy558",44219.4735544982,37405.9657431177,48732.7387068512,28706.9572009929,32808.4784524892,43667.8175231455,32136.3894689355,34713.0099374638,33240.7955796946,31101.8562272539,29672.8174400325,33348.7888344336,30205.2198103793,31374.4015749879,29964.3924396391,23080.5490993731,22577.5389287393,22327.1244699855,27137.3045934158,27792.8922135876,31867.3918639631,34926.0270809095,45487.7893014865,40250.1728770241,38258.4739516693,28621.0447125302,28514.1552714516,28538.2258184825,28115.3157397287,26444.2271690959,26797.8232918349,26853.2919175537,28903.1022626488,28811.5791579252,28713.9442480632,28853.9423120456,28705.6001247034,26963.7670538914,26611.5094678001,26261.6916549032,26328.7114125277,26658.2723385682,26405.7453517109,26529.9483930137,29220.5739041068,29309.9766340161,28878.8791298243,29612.3379512504,31467.716049599,31541.0236403833,31776.7006040646,28919.2593306085,28578.28739922,28595.6000388028,30630.8184052195,30911.6954703781,30370.1531915879,43979.6766761406,44243.7707557526,43935.4554496652,9530.11731971535,9371.71202952381,9286.55143071624,9277.13519066481,6566.62372769775,3251.10180738401,3479.48666124701,3257.73458939228,3316.69250957104,3313.84733206973,0,7743.9016444309,7145.08755602808,7631.95203952888,7604.27544183453,6873.96821189777,16606.8208713028,16515.1002981266,16600.254151882,19188.3977245363,18715.4794700785,18539.9582837657,18553.7940673727,18545.1062954056,18506.7136621163,18528.9528549193,19425.8372074363,27286.3509546304,16910.8812624491,16903.4697576807,17095.9312593173,16600.9613197265
"GSM3713847_Galaxy563",44150.3494118776,37236.9632612964,48539.262683364,28642.6744441996,32408.8283772378,43013.5044980633,32557.7884771033,34895.3792580517,32848.955784756,31456.742242502,29942.7359524406,33529.9402934194,30477.5357664303,31560.3575013744,30087.4966219673,22794.1955818043,22485.2756059236,22459.6561206593,26509.7310472561,27193.5376606467,31245.8515694432,32767.7541261287,43843.8428477195,38621.1990363597,36470.6762461375,26776.6879087775,26682.3245099316,26667.5168697933,26248.9690779518,24353.6116750834,24692.5993522193,24756.1345151491,27012.555744791,26894.6734228393,26822.4759919143,26971.2257842756,26799.9604800633,24872.8446383175,24388.159929603,24098.2969473379,24128.3698348478,24462.6089681988,24182.6213504227,24351.84689807,27211.3233317458,27266.6405970391,26853.571897872,27311.3527806036,29371.203855515,29448.4390638957,29656.2003128692,26612.7426040724,26246.7136225988,26332.5725427411,28553.5601289227,28821.8383973884,28225.2926205045,42360.398500396,42633.2290550542,42284.4269727056,10329.1576295394,10180.1608375819,9983.75150845686,9965.50576042661,10167.5264488639,8049.00231726159,7101.2228914002,7240.93623894783,7201.42255823475,7229.71202975285,7743.9016444309,0,1279.49722943923,751.182463536427,1247.44706908885,2669.56513397325,18268.5728153654,18127.5839369902,18265.7441131779,19541.2078804509,18858.633788569,18642.4625838738,18664.2583048051,18683.1389670357,18722.7513124189,18672.8576787508,19641.1034263464,29286.5391286609,17328.5965610075,17305.0792430271,17533.618021554,16862.7317677677
"GSM3713847_Galaxy568",43972.8046428225,37028.6727632513,48394.1323179234,28390.1840799645,32206.5533918725,42892.0665636158,32377.4916385338,34740.9264804202,32648.5045541988,31273.6598480159,29726.8869288057,33348.438678026,30268.7791221235,31367.742241963,29873.6442311322,22525.8368035122,22220.817638685,22214.762653079,26222.3121899535,26905.962348624,31007.9493807549,33014.9145439148,44139.9756438749,38562.9249211571,36362.8579575132,26973.8690247155,26872.2633167008,26861.863102515,26434.9699728731,24545.6504845745,24910.1260334104,24971.6083230863,27240.8234705446,27123.0442430991,27051.1884856345,27193.3316313439,27017.3956325352,25092.1575876157,24591.120207653,24289.0906309972,24305.4144166377,24661.1653083006,24382.7701589125,24543.8479039342,27437.6100151016,27502.9191614552,27080.4833896773,27486.6480164491,29528.7682418753,29607.6052323387,29819.9894784132,26800.3013543586,26419.351808873,26494.9145378857,28711.5150888231,28979.2655086107,28391.1835349785,42537.4823873174,42805.9433699153,42460.7487799949,10298.6076164051,10154.6079408452,9954.60067380679,9929.29046169092,9826.87078506279,7354.24515550732,6424.84076212596,6572.32765151467,6528.44252514584,6564.14025676467,7145.08755602808,1279.49722943923,0,1011.84561953924,881.333233503693,1881.18150228819,18098.7853671743,17966.7987610849,18108.5200640046,19492.8128803914,18856.9070094003,18641.3310582253,18671.9750346739,18679.8096473818,18710.3922744172,18679.9337815272,19647.5700507795,29174.2428125474,17215.2141941309,17193.048119108,17426.3481558321,16743.5562158065
"GSM3713847_Galaxy573",44078.6494216927,37150.8872149158,48510.0551065686,28625.2178131743,32363.4272131444,43018.6614098396,32484.7335370626,34831.2783882775,32777.8249475458,31373.2123111867,29826.3248214384,33434.9532923876,30399.0798542954,31505.6089522249,30009.653811994,22645.5949974719,22355.4514367874,22355.4984509691,26503.9260034146,27204.3751591929,31298.7486364876,32924.3481962289,44047.5758276853,38861.1999931621,36671.1019831935,26850.6173301049,26753.7324843792,26741.989799164,26316.0404741858,24422.0303967074,24778.0059956868,24844.830573305,27112.8122991275,26995.2929158021,26922.3397948334,27068.5959012179,26898.9297353598,24962.6102267108,24486.8124294434,24187.6494692941,24216.35291366,24554.3994875626,24274.5059694774,24441.0982100981,27302.4686714713,27364.9327745355,26944.4347903526,27604.7559935281,29671.4379707973,29749.1044111718,29957.9968276916,26899.727639229,26523.4194163498,26604.9236267939,28844.7946427272,29114.3581669664,28514.7528760913,42707.8885151476,42978.8872582562,42629.866796913,10319.8736426716,10174.9881105873,9974.28721921016,9961.07826658116,10134.1400118049,7809.98617916896,6873.49161850012,7024.90625616724,6980.8943656402,7009.0073491579,7631.95203952888,751.182463536427,1011.84561953924,0,901.227500418283,2462.32777626867,18222.1433632415,18090.424125286,18238.4310924489,19489.1168884911,18826.0686772808,18614.869236827,18641.4315266866,18653.4767722906,18693.788438408,18648.6246672356,19615.829017906,29212.3894308504,17206.5259587997,17177.9935154977,17412.6848696255,16731.2538017416
"GSM3713847_Galaxy578",43915.8687596609,36956.4356121056,48359.9319622116,28410.3404314482,32156.1136101831,42852.8384323828,32388.5350490086,34724.1956971176,32569.7234486193,31269.538889387,29686.0362684121,33309.6066372224,30261.2988993011,31374.9879052003,29857.2598638902,22439.9650210309,22148.2207271376,22182.7018203229,26208.8227859564,26907.9761784231,31042.361202644,33111.0514799458,44317.7021138342,38696.83423995,36432.1857951737,26995.069635995,26890.6630537039,26879.8214522774,26447.6694422961,24540.5230686729,24911.7039994834,24977.9640326381,27267.8082512212,27150.7611209449,27079.0181240003,27221.6412111208,27050.3425763921,25099.1726032018,24607.3320150397,24297.4523720884,24311.0644184945,24673.4777684953,24390.3048844651,24551.3739116751,27450.1660859028,27518.759391486,27090.4332950411,27624.0421307909,29679.7628973892,29760.4902563336,29972.8116204346,26935.6539416013,26545.344176613,26624.33739967,28856.4342981744,29127.3219179547,28529.4883969635,42752.7480412818,43019.7628599999,42671.9211224126,10571.8450643865,10430.6417719273,10225.9856111042,10204.01360612,10364.6964597681,7714.73815305345,6727.85631317729,6896.38664690083,6848.85500694914,6900.11276951304,7604.27544183453,1247.44706908885,881.333233503693,901.227500418283,0,2238.8897500456,18414.3015377176,18283.747734786,18431.4247556409,19712.820140555,19058.1998530247,18843.4841810763,18874.1053706493,18882.7663647812,18917.648868626,18881.4417836057,19852.4028722083,29447.1159168817,17295.1528553814,17277.4414416384,17514.5688215204,16817.6709944557
"GSM3713847_Galaxy583",43789.5375948895,36797.7421789948,48186.1918601232,28033.6532368549,31909.9258626922,42608.2528067853,32187.2188703455,34522.3688373295,32373.7636233558,31101.6827715249,29539.6163096353,33164.1866404404,30032.8741470048,31124.7239036093,29615.1796251998,22222.3393556659,21927.00996243,21922.8775907865,25782.5076274894,26468.1623363357,30579.5881056135,33001.535129625,44160.6918412979,38088.2550449791,35842.2809355002,26866.2836494798,26754.2346558649,26757.6078679076,26311.5679346373,24434.1430298694,24817.9504041951,24891.322387451,27162.5142592907,27046.5019946298,26979.4079368942,27113.642212663,26949.7586257748,25010.3246156696,24428.4130928801,24112.2884025955,24101.9551739339,24498.1932912687,24217.2455860523,24374.257288265,27336.6883091333,27412.7678180853,26977.4077473955,27158.226864617,29187.0978269939,29272.3187470919,29489.1553446799,26504.3858003249,26105.1206259388,26176.7388985755,28391.3708891056,28657.19445968,28085.4510216174,42303.2754181398,42570.093338646,42225.1756708936,10367.021127091,10221.4086021286,10044.2905381829,10004.0484664327,9785.58303995347,7140.43566177577,6307.09296733649,6465.2429573622,6473.41991123381,6502.09728375875,6873.96821189777,2669.56513397325,1881.18150228819,2462.32777626867,2238.8897500456,0,18077.440738563,17957.5359306983,18111.6939959039,19249.5108007107,18705.2047475509,18486.823131806,18527.983124219,18529.5339202838,18550.7082817467,18533.7794655375,19480.4033254847,28996.3344654411,16945.7257238901,16924.9055568919,17161.4513458902,16463.5516424167
"GSM3713848_Galaxy227",43463.145726614,37782.066605078,47902.2881435512,31781.947642597,33738.3476086846,42881.9799230908,31781.8604784936,33955.3801669168,33798.5868574667,31433.5626636717,31133.1909415341,33693.8283961287,30642.4977023417,31507.5900577112,30684.9200768961,24328.007963981,24371.1190149224,24308.2324700001,30661.6017842568,31421.327741069,34937.8283597899,34099.2383427928,43155.184264564,45445.9122749633,44023.7423491836,28751.6260943077,28662.9331624265,28627.867071033,28360.7120392264,27211.089496097,27611.6530155289,27649.3823429585,29206.9620123537,29093.770672865,29016.5522402172,29107.2484682461,28978.3308312523,27710.4616408383,27679.107841151,27460.945365937,27566.016190944,27709.9577309862,27631.5826911054,27726.9899812523,29847.971653972,29881.7733784892,29546.1493942623,30781.1205471444,32619.6180582687,32621.1832425326,32888.0701477999,29989.0098429031,29658.4097904598,29650.2765788856,31712.5792059005,32037.7671420362,31368.328091493,44872.0738060308,45182.9279022769,44910.9497177364,16369.0198932998,16462.3053246469,16237.0965239605,16564.1083250786,16943.1886669646,17099.0997154551,17353.3311269423,17214.1894176019,17170.9126962627,17215.5740622109,16606.8208713028,18268.5728153654,18098.7853671743,18222.1433632415,18414.3015377176,18077.440738563,0,1007.96762732374,1791.04340922778,10493.6464988132,10560.4593732267,10393.9017446779,10473.7758233039,10464.1759209712,10405.7728384284,10448.5983598918,10934.0661911934,19481.5257791027,12212.6094409813,12137.5664603045,12217.9018009967,12350.5203214237
"GSM3713848_Galaxy232",43314.8603636306,37629.0431840179,47719.5266001878,31539.6439977384,33546.2680169185,42674.8962295621,31585.6105844345,33769.8244740361,33623.7062760867,31265.0364962368,30984.286928086,33543.0789122188,30444.7314446061,31296.4237332795,30484.3082313785,24141.0127255146,24188.1459199349,24113.9339147158,30428.1816419969,31176.8148511146,34675.4495712415,33967.1505218184,43022.10429199,45118.5110963576,43727.1739984748,28637.2001860648,28548.0728634486,28510.4855330914,28246.3589491037,27088.2074013526,27485.2822604474,27520.9144905886,29082.9262896896,28973.1074664365,28892.0513674994,28986.6450222359,28853.1037182098,27581.4587429847,27549.4111567917,27323.187582738,27421.8744628726,27581.1217021563,27494.9136234532,27594.8460406752,29737.9069230864,29765.3465443071,29431.5189174916,30463.3907897187,32283.3857372516,32290.8207828943,32562.4967626896,29680.8764974456,29358.6884808006,29354.6651200607,31385.2209271541,31711.7588685702,31042.460032844,44514.9688963715,44825.8355699727,44550.9670546886,16248.15454637,16340.1279388092,16118.4423337562,16444.5829959867,16781.935034976,17027.9390716868,17255.6161065752,17123.2406257036,17074.3914555183,17127.7544475411,16515.1002981266,18127.5839369902,17966.7987610849,18090.424125286,18283.747734786,17957.5359306983,1007.96762732374,0,1560.59699786503,10616.9504019382,10623.7620110561,10446.0446962608,10527.3463068049,10530.6314697032,10456.1428431477,10502.7833912711,11016.4636367545,19695.6210990325,12193.9213792687,12150.9628177575,12203.4727840838,12398.6603230993
