"","k_1","k_2","k_3","aa.1","aa.2","aa.3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3","s_1_NR_A_FPKM","s_2_NR_B_FPKM","s_3_CR_A_FPKM","s_4_CR_B_FPKM","GSM3714420_Galaxy259","GSM3714420_Galaxy264","GSM3714420_Galaxy269","GSM3714420_Galaxy274","GSM3714420_Galaxy279","GSM3714420_Galaxy284","GSM3714420_Galaxy294","GSM3714420_Galaxy374","GSM3714420_Galaxy379","GSM3714420_Galaxy384","GSM3714420_Galaxy389","GSM3714420_Galaxy394","GSM3714420_Galaxy400","GSM3714421_Galaxy415","GSM3714421_Galaxy420","GSM3714421_Galaxy430","GSM3714421_Galaxy531","GSM3714421_Galaxy536","GSM3714421_Galaxy541","GSM3714422_Galaxy451","GSM3714422_Galaxy456","GSM3714422_Galaxy461","GSM3714423_Galaxy466","GSM3714423_Galaxy471","GSM3714423_Galaxy476","GSM3714423_Galaxy481","GSM3714424_Galaxy486","GSM3714424_Galaxy491","GSM3714424_Galaxy496","GSM3714424_Galaxy501","GSM3714424_Galaxy506","GSM3714424_Galaxy511","GSM3714425_Galaxy516","GSM3714425_Galaxy521","GSM3714425_Galaxy526","GSM3713845_Galaxy26","GSM3713845_Galaxy513","GSM3713845_Galaxy518","GSM3713845_Galaxy523","GSM3713846_Galaxy528","GSM3713846_Galaxy533","GSM3713846_Galaxy538","GSM3713846_Galaxy543","GSM3713846_Galaxy548","GSM3713846_Galaxy553","GSM3713846_Galaxy558","GSM3713847_Galaxy563","GSM3713847_Galaxy568","GSM3713847_Galaxy573","GSM3713847_Galaxy578","GSM3713847_Galaxy583","GSM3713848_Galaxy227","GSM3713848_Galaxy232","GSM3713848_Galaxy237","GSM3713849_Galaxy242","GSM3713849_Galaxy247","GSM3713849_Galaxy252","GSM3713849_Galaxy257","GSM3713849_Galaxy262","GSM3713849_Galaxy267","GSM3713849_Galaxy272","GSM3713849_Galaxy277","GSM3713850_Galaxy282","GSM3713850_Galaxy287","GSM3713850_Galaxy292","GSM3713850_Galaxy297","GSM3713850_Galaxy302"
"ADH2",1476.79336202549,1500.11693348738,210.914730698474,2228.55053861449,2910.16076098923,2420.49826163058,3368.65935812652,3088.59480296616,2656.06604173811,3198.22833707406,2970.59466209547,3016.62703122103,3063.35673827554,2961.2260920205,2842.26934461191,2869.61779209972,3801.41304564998,4378.26754902094,1600.37490651446,1608.75847340288,1448.21280611537,21.8429,18.0721,3160.22,2126.21,9.38474,4.78613,7.63757,13.9229,4.51519,8.25201,9.80008,299.412,293.068,300.299,296.997,315.109,7.35251,7.82852,4.71842,7.99219,5.33487,4.69545,7.2102,5.70542,9.05665,4.94393,15.6726,16.9572,13.7046,27.7106,12.2755,19.1654,14.0877,16.6218,18.2488,19.4517,23.105,29.2502,28.9943,10155.8,10190.1,10137.5,10324.2,8697.42,6141.64,6499.16,6551.6,6522.83,6628.81,6788.63,6212.6,6102.88,6118.74,5993.54,5831.2,8867.48,8791.47,8720.61,11909.5,13094.9,12942.8,13230.5,13065.2,13122.1,13078.6,13274.1,12367.2,10054.6,10164.1,10252.6,10263.8
"ADH3",448.991081870389,467.950093528832,244.35552580567,261.914771785958,255.626945477748,2180.22567263116,130.939096285043,131.2226081432,264.766792604808,190.832360249428,178.636328537514,161.890845950163,226.584688034714,253.284966845144,228.912813000723,289.087743891842,282.309137124029,286.554265147259,95.6091123324113,77.8147231759594,82.9568662178408,304.527,296.552,260.096,157.954,197.989,206.54,191.383,195.881,191.004,195.322,194.695,215.398,199.524,221.345,206.4,216.628,199.348,227.475,215.992,175.232,219.714,216.339,228.545,314.081,331.581,340.507,295.158,280.298,281.916,294.108,289.645,253.644,258.247,249.649,278.637,268.274,425.15,396.962,385.431,25.6281,23.8396,20.8804,28.8967,24.7836,30.9454,32.518,28.5657,24.6365,28.9717,32.5378,51.8261,53.1713,48.8273,46.8457,40.3327,604.209,554.211,575.261,547.169,606.986,586.943,609.915,607.933,584.385,616.925,623.188,365.1,403.696,393.403,399.266,383.423
"ADH6",-3.06334752061844,24.1246916723979,349.625999538149,445.987825649264,517.065791948516,2514.56573949584,488.634969103824,495.075262561254,531.827279629764,385.194505600253,244.701896887604,265.045799253498,526.801018918812,591.615776756322,546.279209325231,598.525664225714,778.24536361443,880.391934048331,1169.83288946249,1182.52858949167,1189.68778163429,334.182,321.947,265.952,157.705,259.426,264.977,261.256,256.829,276.697,269.171,250.789,254.372,263.382,273.695,261.923,234.414,243.255,348.396,366.896,361.025,370.94,351.62,386.113,243.958,257.313,249.762,218.622,209.762,219.207,236.714,300.638,281.41,282.272,273.025,290.769,298.462,251.248,249.872,248.015,156.282,156.905,164.903,138.041,76.5501,93.7289,77.63,78.2512,93.3714,84.6787,94.2261,83.8272,76.5083,74.5963,68.8687,72.6708,142.097,138.37,164.88,124.82,119.625,130.627,128.379,125.529,126.554,134.849,145.006,111.586,124.035,126.9,116.866,123.304
"ADI1",71.0069142986322,82.331588535488,76.5211381984676,122.394004874874,61.1885330735427,82.7508052815829,105.669193583681,90.0736184564872,57.1184404172357,75.2643054617392,62.9307354880782,61.3904572538193,76.3936632369158,81.7517466389126,69.1430947656273,96.6454871644798,70.5581100926555,61.6680239521211,75.7414621516359,79.7155522071254,67.4102267294958,107.477,129.251,181.224,240.219,388.353,331.836,359.798,367.208,364.874,388.451,363.697,363.494,413.404,422.886,407.198,437.406,364.956,235.157,240.871,233.56,234.974,209.53,216.335,188.337,187.961,184.088,60.5715,75.279,64.6654,61.718,66.1544,75.6088,92.3924,72.6435,58.6668,81.5081,98.6283,88.375,96.3584,25.6817,32.4053,29.7935,32.2381,23.6267,17.628,19.3885,27.9198,26.9384,18.9545,34.9092,12.4899,12.6699,9.30302,18.6272,7.68527,206.809,215.512,190.874,105.567,96.481,92.916,109.803,103.823,93.3788,100.776,112.154,137.713,100.633,94.4414,103.095,188.106
"ADK1",530.103776648149,540.146985252921,728.452591838068,869.400232908632,641.310657029707,646.83755234858,590.718532446293,512.571954405423,690.127846907524,798.555114348871,748.991500184255,754.747531736669,760.37420618905,752.782841185338,707.66646930233,601.429190160065,560.353205014031,509.594158545303,547.128849437191,559.897117775152,427.142353941214,324.769,487.55,418.788,143.921,1012.97,973.605,1074.49,1017.6,1077.44,1062.94,1036.22,1060.23,992.372,1046.35,1029.9,1050,1057.16,898.396,894.301,862.096,967.445,874.78,900.534,1057.3,1002.26,1069.87,361.441,398.926,381.864,382.979,387.96,406.396,445.228,438.923,432.978,501.07,463.562,460.697,460.716,827.091,846.635,814.112,830.234,739.962,766.774,775.641,784.316,784.922,780.726,898.9,778.795,809.14,787.105,727.725,879.546,1001.63,1017.15,935.19,518.607,481.385,471.648,487.22,509.843,514.944,503.592,533.749,407.243,380.989,357.95,391.826,428.988
"ADK2",174.493843855521,181.199945247024,153.238189827098,130.911540889304,74.9534476891785,66.364537299124,130.653929841866,98.1270671091519,68.1395535451844,92.1156768523078,101.580731800263,94.9086082287479,80.7913669751726,84.5808395150538,90.8581767815547,113.82081152482,75.4061405465137,69.3195086461063,94.2453734524361,81.7339944228302,61.5057958595273,40.2597,39.1896,98.6766,87.4836,31.4428,30.1544,27.5868,34.1611,26.1211,29.8531,25.2995,20.1951,25.7203,27.9239,27.0731,23.3166,38.6738,21.9052,16.2867,15.6062,28.1882,19.3828,20.6421,43.1587,33.3281,34.8925,12.5438,19.5047,16.6207,14.9297,16.198,8.80059,13.6703,12.9931,13.0224,18.9748,14.9002,20.3514,9.72035,41.9439,53.3103,40.6445,43.4186,39.7818,37.3176,43.4991,40.0039,40.7844,47.2706,52.9956,41.9137,39.2633,42.1506,46.9631,43.8855,156.464,161.961,136.96,134.707,140.296,133.18,139.976,139.992,148.764,143.9,117.322,120.399,105.029,104.175,124.241,73.2248
"ADO1",78.0893301790538,86.5726708555273,75.6143776216628,130.695015126866,143.367713891067,145.201432273227,143.85846344363,136.924684847847,152.572329667912,126.764462638247,121.515589412074,115.214545447748,148.412258801646,145.328233302115,142.448025459228,215.039239766407,146.036533399971,136.396677980524,167.545345708167,174.629947652483,164.09166857196,331.664,257.525,241.473,101.085,502.796,507.558,510.53,501.217,517.052,510.707,493.568,512.727,508.33,508.981,525.217,499.935,503.2,464.924,458.184,367.603,447.765,451.039,450.576,454.675,468.571,466.87,212.895,203.801,213.476,211.099,239.108,263.915,239.02,238.493,231.33,236.017,205.381,212.192,186.84,314.887,333.301,315.603,325.354,235.58,228.074,237.746,250.113,240.106,251.574,242.724,181.74,202.632,200.703,187.522,193.341,164,156.724,158.4,117.07,117.673,114.888,129.151,122.756,125.464,122.019,118.472,128.465,108.054,108.926,107.781,120.603
"ADP1",63.122729784123,64.3151728656199,65.7608901450986,78.2786283175518,68.611387600212,56.2828820614207,40.9913737968581,58.8319581082598,53.073208486763,38.9360169582468,45.5475986100308,46.3958114954541,56.2771466770129,58.0944610337802,68.7096520010737,43.564988785027,49.3468018165064,50.1151333890676,69.5397067703206,73.2244806808668,70.5316857724588,193.18,182.639,201.004,216.77,55.8527,56.9713,55.6306,57.0083,59.7795,59.0388,60.9346,54.8289,54.2483,59.0502,55.634,68.5573,61.1867,58.0137,60.4788,60.4011,60.4053,57.1421,56.655,64.7039,53.2811,59.6084,80.9136,79.8821,84.9307,87.7051,82.634,86.2203,81.0837,75.1202,73.1639,77.0231,121.886,116.223,120.745,42.313,41.9128,38.7256,34.6754,49.0914,46.252,47.4126,44.8081,40.4729,42.8477,49.1503,30.5859,32.861,36.2225,34.8782,34.8585,20.7709,19.262,23.9695,19.9739,14.0895,14.1868,17.4229,15.9621,16.064,19.3859,24.042,28.8826,26.9423,25.7208,23.3305,23.8068
"ADY2",1863.403906352,1712.79984205396,366.168413796858,193.56288121232,197.562524484459,363.238762588,1.96295097514803,3.99668192831427,195.425080679562,84.7751320884539,79.2896846512819,86.651634698679,9.96429548453293,8.32642903378559,6.67513710891717,198.446316818658,198.676616314079,193.719583670825,-2.03270290699544,-1.79194348488926,-8.34356205372569,21.2591,22.9683,3443.74,5209.15,1.55338,3.09085,1.03752,4.13723,2.57198,4.031,3.07478,2.91493,2.41406,3.41953,1.45392,0,2.56375,3.08779,1.04766,13.2905,4.12873,5.70342,4.19583,4.02,3.99577,3.50703,4.68343,4.46081,2.47571,4.53558,10.7038,8.74717,10.5887,4.14487,11.6095,6.06999,4.39889,6.05573,6.75167,81.7908,74.1401,71.298,83.0124,99.074,124.473,136.648,142.853,125.262,128.167,80.017,98.3174,96.7279,98.9723,93.5636,92.8718,193.349,203.889,246.308,164.9,154.793,151.794,165.074,158.633,176.011,166.967,203.724,148.368,180.041,163.645,181.582,190.12
"AEP1",11.7361974819012,16.2985569714647,8.35813865441058,17.2064895283824,20.6367981178276,29.0847110206517,31.41619430053,27.055397655253,19.8783174127511,12.9207753209674,18.9801207315423,14.355089033871,31.2731596713087,33.4849686314588,37.8423787194596,44.6818605718322,32.5773885089502,30.3885081897218,29.1026284574722,27.2243492569439,25.6318678141421,33.231,32.3272,43.8262,48.1523,30.9732,25.7502,28.7443,29.5643,35.4254,28.917,25.6435,22.8591,28.6727,23.2144,26.025,40.6356,33.2675,37.3761,34.0977,32.1841,34.6835,33.6029,36.9344,36.9443,37.6926,39.1416,74.3695,68.3321,69.4132,77.5231,63.9253,72.5319,65.8627,64.9983,69.7296,63.1695,58.1339,61.5157,69.2974,14.9507,9.71108,12.6671,11.4186,6.85714,8.64299,14.5901,9.11247,10.9468,8.92929,7.38673,5.98937,7.37719,6.52922,6.49843,2.01647,11.838,12.7737,20.4241,12.4379,9.19106,10.8145,9.42445,9.55473,9.52467,8.49268,9.64195,9.75254,10.5461,14.0322,12.5434,11.158
"AEP2",27.1429114979433,28.9336132531407,16.7940244011066,20.6545903621031,33.0668738788072,28.7229743630027,23.0962482427319,21.8239020142631,29.6605273235456,12.5357505860665,16.1653097016738,14.0527669739278,22.7974868391055,24.3010668543329,29.0762049280248,28.9266761877443,22.1666173900542,19.0833286363193,30.9037613848494,35.6134615397241,31.8527006396234,27.4684,26.6859,33.157,33.0887,25.079,23.0918,21.5908,23.6553,30.9626,19.7145,18.3447,21.4991,18.7376,17.7403,17.6002,16.9111,23.5619,17.8102,22.0327,27.1585,19.8494,17.9296,17.1848,20.1783,15.7993,18.3923,22.3985,29.8584,26.2659,20.0043,19.9676,29.8066,25.0298,23.7778,24.426,21.3301,30.6703,24.7666,31.1097,25.2287,21.2873,28.4995,27.2888,19.109,22.4744,16.3261,19.6974,22.996,16.4827,16.554,17.8324,15.8174,14.6752,17.1504,9.23327,8.58469,9.79717,11.8793,10.4087,9.01662,7.46704,11.8511,9.1114,10.4965,9.44338,8.02645,9.9194,11.3797,10.9084,10.8945,7.14795
"AEP3",11.5330007989312,12.0236242412912,9.15027184850814,12.0694211175374,18.7476201002763,17.9931685007239,11.8297677219916,12.5840274144633,17.0460453613474,8.94527297441695,10.125644262433,8.34904715688664,15.3690961984654,14.5255507076212,18.2629026436569,15.7460583669151,12.8361540432625,10.4214492250411,14.1237549404405,16.7954816919238,14.3931615968577,21.6754,23.064,27.2886,22.6803,10.9463,11.3471,8.69105,6.60906,8.81512,8.17049,7.899,5.78941,7.66803,8.14868,6.54447,1.78797,5.42316,10.8018,9.72356,15.556,10.7901,8.18554,10.3843,6.34776,9.75504,7.1552,18.0424,18.6106,19.4132,14.9364,19.9977,17.3619,16.1334,17.9228,20.7201,19.8809,22.3345,23.1679,22.9739,20.4815,19.2248,18.4913,22.9938,26.3872,20.8731,18.971,15.7938,20.0473,20.3157,20.5924,13.044,14.6945,15.4041,15.5302,15.1249,13.1194,14.1488,12.3264,14.9594,14.6351,12.8419,15.1926,14.2705,11.935,13.4979,12.9689,17.9102,25.2514,21.8612,19.9556,28.2002
"AFG1",100.446601687954,96.367312141803,95.0069919328343,62.8227398317111,70.7499149697258,61.5618401970022,54.5164553820572,60.3009021313857,74.3551460796169,60.5468149224137,58.9708712172494,62.2994273220737,75.2976804393356,75.2179864319233,79.3733305482666,67.1304377858534,66.4056462009487,66.2242732893243,89.9733012636626,84.6590184316071,77.9555353179736,82.6657,84.2124,173.687,132.003,27.8668,37.888,34.4498,32.7205,34.5517,37.5205,42.3408,33.4601,35.8153,35.5357,41.1309,28.3725,37.9857,40.0206,46.0798,36.6514,40.4769,44.3885,38.2602,41.0057,39.1231,43.763,61.1279,64.8566,67.2702,67.176,61.5647,67.6832,58.0449,70.84,69.3919,60.4592,79.9357,80.2678,72.8265,63.3144,66.0263,60.4101,54.311,73.8859,84.0451,87.4249,95.0434,81.7851,93.9456,89.8961,89.4037,82.8762,72.8744,82.2757,71.4232,96.0781,87.2036,89.2493,71.2662,64.9461,63.8836,70.2402,72.3712,74.3704,66.9037,64.2366,77.0813,73.4306,78.5302,82.3983,87.1306
"AFG2",25.9540401323682,27.2070556830345,24.0483205967465,30.3389514799941,42.0470447060514,27.8046332003422,32.256088186034,35.9732185432425,40.7233455416348,33.204173011098,33.0165914214331,32.3143937091882,37.6759892991649,35.5982190465295,40.7557013338946,31.3281904090765,32.6864178462648,33.2475291388629,37.674981617817,35.4632019874239,36.5216196089582,39.4807,29.4254,16.2181,8.79218,11.0994,11.6896,10.5159,12.6796,17.6552,9.97511,11.5416,12.9652,9.83964,9.22668,11.0427,10.8012,12.5672,14.9826,15.2156,10.8409,17.795,16.546,13.9643,13.0507,16.4381,17.5669,23.4744,23.3985,23.1893,24.2484,26.5333,27.181,22.1277,22.8592,20.8369,24.6049,30.398,26.4855,27.7198,25.6807,30.2046,28.2899,28.9706,19.7424,17.3535,18.6356,19.8239,18.1533,16.5253,15.0034,11.1481,15.6577,13.9383,14.6716,14.6282,50.3163,45.4879,44.5149,40.0739,39.2745,35.1877,36.4238,36.1036,37.9177,37.1566,30.7516,61.0413,53.7922,54.2803,48.1613,60.4614
"AFI1",10.1920864390034,11.2394987076566,12.0880227763754,9.647245385374,11.9371009213359,15.309871958493,13.5733597958118,14.6276584969035,12.4052334646898,7.96672960087477,10.8540216250953,9.80740793325968,15.4099266732018,15.1945273387501,18.2864401352655,19.2538275092432,14.7825261445156,12.9033589331458,14.728469041977,15.4540785344777,15.5688550464919,7.37741,6.93225,6.7342,6.84132,8.46037,9.01188,8.34164,8.53747,9.98534,10.627,9.21414,7.91731,7.61436,8.71757,5.89119,3.49471,7.07802,8.03202,7.54746,10.8559,8.78902,7.3755,9.39295,9.70026,7.88254,9.94165,11.2356,9.84874,11.9625,9.49145,9.43163,8.64077,14.8765,11.3703,9.69694,10.3471,8.95826,10.075,9.50789,11.6023,12.316,10.2742,12.3492,11.6099,11.5482,12.9448,10.1127,12.3661,12.7997,17.4796,6.12227,6.11262,6.8284,7.84894,9.54707,5.15939,4.15089,7.11835,3.91387,2.16787,3.57452,5.40141,3.87178,1.92896,3.50744,3.04593,9.12116,10.3891,9.72184,9.30359,7.99754
"AGC1",27.9055182752555,30.1079000837641,45.6457440443475,52.4780835766653,52.8834149089,38.6863516770851,52.2813203463674,43.5972237634118,56.4036352514059,80.4679437331337,80.5424878907163,74.3416040622077,62.1747067864507,64.4853113129612,61.0463079392008,60.0690817078362,58.8062450156068,58.9430195523724,83.8361774747798,87.3970547582822,83.0254620252407,25.7036,24.4481,36.2225,25.4475,15.2414,14.1766,15.8786,16.0729,15.6325,16.2872,13.7343,11.3124,11.2362,11.1227,15.3745,9.21848,15.9927,19.0607,17.0822,37.4358,20.2912,19.1286,24.6368,20.8086,22.5761,22.5812,35.0093,31.7175,37.6056,35.064,35.1657,32.3247,33.0107,33.6557,28.0357,33.8689,25.3461,26.2273,28.6192,20.7286,19.8817,17.5171,24.7803,14.2276,15.156,18.1987,18.2103,15.3519,17.5979,15.5599,10.7851,10.3454,10.4901,10.0138,11.055,22.1686,20.2382,16.8267,20.3434,22.2073,19.398,21.049,20.3744,24.1837,21.2899,27.3912,30.8801,37.9792,38.9829,40.5158,33.5761
"AGE2",129.534702000381,133.119601130648,112.411844542318,159.067707792508,149.901476849315,128.673635273828,167.173373521315,155.288656349936,154.974036504936,153.734550477764,158.911187283456,141.718990065095,181.46470043105,181.006885169556,170.714775575411,160.41767300047,166.138667840962,172.849447068692,159.270605403859,158.226284806505,149.768375373563,103.661,117.502,138.08,128.258,98.7304,94.1616,100.395,90.8995,96.3649,97.9334,86.2819,92.5833,100.574,89.4423,87.8295,104.928,92.4353,86.4543,91.4699,122.45,89.8716,85.1351,82.58,90.415,102.564,115.655,62.5276,65.7422,55.0142,57.9377,54.5713,54.9047,58.8708,49.829,51.9706,49.2205,61.3555,54.6914,58.5102,136.543,120.376,144.236,127.157,131.457,97.5723,94.7028,91.4314,87.2975,92.2553,107.283,92.4578,83.1051,85.2584,90.1958,81.5409,107.382,116.188,115.311,93.602,97.0492,95.9058,94.034,93.5963,82.3392,91.0652,100.926,137.424,116.563,98.4589,131.628,154.814
"AGP1",30.6608050686265,29.9465675858358,27.8042793001111,13.8100059604278,23.998014588419,27.5224846975862,13.8753109412018,16.8439027160223,21.7891080561719,14.6799488512965,14.7573428822356,15.4531778395545,19.851048258838,19.2657327427868,20.4208546881407,17.8286197131062,26.3552972511884,27.2117238112449,29.5532448385105,31.2692825201211,31.8155532114943,135.466,196.436,264.009,353.678,275.623,287.583,270.802,277.25,273.273,279.748,285.667,254.273,249.481,256.191,257.1,274.072,272.649,309.972,320.723,307.42,313.377,317.198,331.227,498.93,489.305,489.924,47.8236,54.8282,47.8836,50.0923,53.5634,51.6616,50.6098,51.3112,54.9285,50.9497,39.575,36.8706,40.3125,32.2133,25.1526,30.8229,33.8284,52.011,61.4678,60.9726,67.4689,65.6558,63.1647,76.0423,39.3934,45.8639,43.7335,37.1534,40.8007,78.4299,74.9516,70.6767,19.4668,20.3957,18.0209,19.4583,20.5933,22.3532,21.489,28.2605,53.1238,46.5192,48.2606,54.2597,74.9448
"AGP2",244.988629693804,256.775281043675,169.645107267932,186.379692327987,195.263711027055,120.126156175508,82.2648400287557,81.5544156504297,217.21861265362,209.315233230921,236.571515470982,233.773768807374,125.254453897085,121.228605567207,132.735930369843,100.781396485675,126.996151928574,121.764551828006,172.396672043484,162.478763699987,143.820338191566,20.0947,16.975,104.067,105.51,4.33194,3.43288,5.17184,4.12887,4.91394,4.95732,5.24898,3.73635,3.90694,4.54724,3.33447,5.46576,3.94837,6.67273,4.50621,10.6167,4.0469,6.09247,5.49814,7.43455,5.0926,4.33216,23.7618,24.3809,27.704,23.6135,29.4066,24.5763,23.5853,22.7914,29.7038,27.298,18.1664,20.5192,17.5766,33.0157,30.9073,29.7925,30.4564,34.039,34.5135,35.611,43.9108,36.7596,38.3137,30.079,17.414,25.5595,19.557,20.7489,25.9884,30.1736,26.1241,25.7843,13.3437,17.3944,22.4372,12.9787,16.3136,18.9221,17.1169,11.2759,17.8455,33.3013,34.283,35.0494,59.7966
"AGX1",291.490903406653,290.286546962668,599.072086850055,452.991491083455,390.74266866288,551.986772427621,391.217163729071,318.644538560457,371.382037792675,452.040275854643,443.364947362678,421.869295015784,401.859310761443,434.477442494733,373.250821298701,323.301875206876,348.237340648963,345.962700291422,656.269229894488,692.515173807367,644.09733560637,12.9618,16.535,91.0956,74.7497,16.0298,15.6482,15.043,18.7122,17.8637,20.7318,21.0597,20.363,22.5163,18.4924,20.6396,18.2403,19.0661,24.8779,18.8641,23.8016,21.409,22.0195,19.6182,21.8519,20.0284,22.8356,98.0132,100.43,111.351,95.8992,106.947,104.744,116.405,99.5378,105.338,101.412,120.499,122.362,122.451,10.1428,10.5754,12.1083,14.1923,20.288,23.0661,20.8937,19.9148,22.5788,29.0096,21.4152,20.23,16.2836,18.5105,19.0657,7.87663,123.638,126.479,136.341,112.562,114.548,112.864,113.425,117.618,117.479,117.108,108.717,145.679,132.525,123.043,142.844,126.122
"AHA1",179.849189744759,158.110800058502,419.577990003845,177.043197130976,200.90069431244,218.318602894442,248.922589260745,243.766820077199,238.296984914594,221.722141728471,169.58098969125,185.347077949207,317.400816838652,314.150537279503,304.288457598581,220.759978838678,144.926126914489,127.079031215754,200.148187246498,208.045043143895,188.819924262928,173.509,186.368,236.51,156.411,174.251,192.744,185.665,188.591,197.173,169.106,178.842,207.296,216.256,193.195,196.828,191.479,166.648,147.053,143.818,154.727,148.205,147.454,153.037,147.401,146.578,161.513,138.297,139.513,130.879,130.001,137.551,141.102,108.238,127.757,119.48,134.412,184.671,185.575,178.763,61.176,71.6693,72.5962,78.8034,109.111,83.8783,107.419,104.444,104.179,101.251,126.896,126.174,123.002,117.813,129.663,118.466,145.7,160.983,161.396,75.4067,79.5384,83.3563,86.5207,73.6541,86.6421,84.5465,97.946,99.503,81.3652,84.6599,86.1102,55.6222
